node_id,node_index,date,day,sales_order,production,delivery,factory_issue,group,sub_group,plant,storage_location,day_of_week,is_weekend,month,day_of_month,y_h30,split,sales_order_lag1,sales_order_lag2,sales_order_lag3,sales_order_lag4,sales_order_lag5,sales_order_lag6,sales_order_lag7,sales_order_lag8,sales_order_lag9,sales_order_lag10,sales_order_lag11,sales_order_lag12,sales_order_lag13,sales_order_lag14,production_lag1,production_lag2,production_lag3,production_lag4,production_lag5,production_lag6,production_lag7,production_lag8,production_lag9,production_lag10,production_lag11,production_lag12,production_lag13,production_lag14,delivery_lag1,delivery_lag2,delivery_lag3,delivery_lag4,delivery_lag5,delivery_lag6,delivery_lag7,delivery_lag8,delivery_lag9,delivery_lag10,delivery_lag11,delivery_lag12,delivery_lag13,delivery_lag14,factory_issue_lag1,factory_issue_lag2,factory_issue_lag3,factory_issue_lag4,factory_issue_lag5,factory_issue_lag6,factory_issue_lag7,factory_issue_lag8,factory_issue_lag9,factory_issue_lag10,factory_issue_lag11,factory_issue_lag12,factory_issue_lag13,factory_issue_lag14,sales_order_roll14_mean,sales_order_roll14_std,sales_order_roll14_max,sales_order_roll14_min,production_roll14_mean,production_roll14_std,production_roll14_max,production_roll14_min,delivery_roll14_mean,delivery_roll14_std,delivery_roll14_max,delivery_roll14_min,factory_issue_roll14_mean,factory_issue_roll14_std,factory_issue_roll14_max,factory_issue_roll14_min
MASR025K,29,2023-04-13,103,382.0,400,107.0,65.0,M,MASR,1919,1930.0,3,False,4,13,6.0,train,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,60.0,139.0,15.0,0.0,370.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,63.0,0.0,100.0,0.0,0.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,105.0,30.0,0.0,26.0,35.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,0.0,25.0,0.0,26.0,10.0,127.28571428571429,167.11554205280973,466.0,0.0,94.57142857142857,114.20542509390309,400.0,0.0,58.5,63.96603666129273,186.0,0.0,68.0,82.42759060113117,250.0,0.0
MASR025K,29,2023-04-14,104,0.0,0,196.0,300.0,M,MASR,1919,1930.0,4,False,4,14,196.0,train,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,60.0,139.0,15.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,63.0,0.0,100.0,0.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,105.0,30.0,0.0,26.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,0.0,25.0,0.0,26.0,127.28571428571429,167.11554205280973,466.0,0.0,94.57142857142857,114.20542509390309,400.0,0.0,70.64285714285714,72.84188053887378,196.0,0.0,87.57142857142857,101.91377523385921,300.0,0.0
MASR025K,29,2023-04-15,105,0.0,390,120.0,315.0,M,MASR,1919,1930.0,5,True,4,15,30.0,train,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,60.0,139.0,15.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,63.0,0.0,100.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,105.0,30.0,0.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,0.0,25.0,0.0,126.21428571428571,167.9368830939074,466.0,0.0,115.28571428571429,138.89643544821362,400.0,0.0,79.21428571428571,70.92485576182135,196.0,0.0,110.07142857142857,115.0220475759818,315.0,0.0
MASR025K,29,2023-04-16,106,0.0,12,346.0,50.0,M,MASR,1919,1930.0,6,True,4,16,6.0,train,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,60.0,139.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,63.0,0.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,105.0,30.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,0.0,25.0,116.28571428571429,171.20003081030848,466.0,0.0,116.14285714285714,138.16537312101872,400.0,0.0,101.78571428571429,98.8450057657703,346.0,0.0,111.85714285714286,113.78715429922867,315.0,0.0
MASR025K,29,2023-04-17,107,44.0,0,0.0,50.0,M,MASR,1919,1930.0,0,False,4,17,240.0,train,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,60.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,63.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,105.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,0.0,115.14285714285714,171.65746623519098,466.0,0.0,111.64285714285714,141.02569713618595,400.0,0.0,94.28571428571429,102.49835163509746,346.0,0.0,115.42857142857143,110.75038759141363,315.0,0.0
MASR025K,29,2023-04-18,108,30.0,300,82.0,0.0,M,MASR,1919,1930.0,1,False,4,18,0.0,train,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,30.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,160.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,250.0,115.14285714285714,171.65746623519098,466.0,0.0,121.64285714285714,149.43154189891004,400.0,0.0,100.14285714285714,98.97851914808209,346.0,0.0,97.57142857142857,107.49004553962139,315.0,0.0
MASR025K,29,2023-04-19,109,360.0,0,182.0,335.0,M,MASR,1919,1930.0,2,False,4,19,0.0,train,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,16.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,101.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,60.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,150.0,139.71428571428572,180.75373326134127,466.0,0.0,114.42857142857143,152.90254024438838,400.0,0.0,108.85714285714286,100.5307891167654,346.0,0.0,110.78571428571429,124.4626472057,335.0,0.0
MASR025K,29,2023-04-20,110,0.0,0,310.0,40.0,M,MASR,1919,1930.0,3,False,4,20,10.0,train,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,20.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,150.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,186.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,6.0,138.28571428571428,181.8483851037319,466.0,0.0,103.71428571428571,155.4524060587373,400.0,0.0,117.71428571428571,112.58940281560082,346.0,0.0,113.21428571428571,122.57818765144181,335.0,0.0
MASR025K,29,2023-04-21,111,0.0,0,0.0,0.0,M,MASR,1919,1930.0,4,False,4,21,0.0,train,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,0.0,138.28571428571428,181.8483851037319,466.0,0.0,103.71428571428571,155.4524060587373,400.0,0.0,117.71428571428571,112.58940281560082,346.0,0.0,113.21428571428571,122.57818765144181,335.0,0.0
MASR025K,29,2023-04-22,112,0.0,0,0.0,0.0,M,MASR,1919,1930.0,5,True,4,22,78.0,train,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,410.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,150.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,20.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,20.0,109.0,167.14388090228414,466.0,0.0,93.0,157.17652985882316,400.0,0.0,116.28571428571429,114.04211676220497,346.0,0.0,111.78571428571429,123.85796988202533,335.0,0.0
MASR025K,29,2023-04-23,113,0.0,0,0.0,0.0,M,MASR,1919,1930.0,6,True,4,23,75.0,train,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,76.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,150.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,100.0,103.57142857142857,169.5154698117388,466.0,0.0,93.0,157.17652985882316,400.0,0.0,105.57142857142857,117.62110896741822,346.0,0.0,104.64285714285714,127.42213739731841,335.0,0.0
MASR025K,29,2023-04-24,114,0.0,0,0.0,0.0,M,MASR,1919,1930.0,0,False,4,24,250.0,train,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,126.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,110.0,103.57142857142857,169.5154698117388,466.0,0.0,93.0,157.17652985882316,400.0,0.0,96.57142857142857,120.71754335938614,346.0,0.0,96.78571428571429,130.4224960370237,335.0,0.0
MASR025K,29,2023-04-25,115,20.0,0,10.0,0.0,M,MASR,1919,1930.0,1,False,4,25,20.0,train,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,9.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,0.0,93.0,169.80305333849844,466.0,0.0,93.0,157.17652985882316,400.0,0.0,96.64285714285714,120.66202458033005,346.0,0.0,96.78571428571429,130.4224960370237,335.0,0.0
MASR025K,29,2023-04-26,116,243.0,600,20.0,230.0,M,MASR,1919,1930.0,2,False,4,26,0.0,train,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,200.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,200.0,77.07142857142857,139.95849070663468,382.0,0.0,121.57142857142857,206.68248196605427,600.0,0.0,98.07142857142857,119.54301722406443,346.0,0.0,98.92857142857143,132.4790051788841,335.0,0.0
MASR025K,29,2023-04-27,117,423.0,300,305.0,420.0,M,MASR,1919,1930.0,3,False,4,27,0.0,train,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,382.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,400.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,107.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,65.0,80.0,147.07768747789783,423.0,0.0,114.42857142857143,197.85959057477496,600.0,0.0,112.21428571428571,131.76796539104905,346.0,0.0,124.28571428571429,157.1605884102326,420.0,0.0
MASR025K,29,2023-04-28,118,0.0,153,5.0,50.0,M,MASR,1919,1930.0,4,False,4,28,46.0,train,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,0.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,0.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,196.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,300.0,80.0,147.07768747789783,423.0,0.0,125.35714285714286,195.26140551454728,600.0,0.0,98.57142857142857,132.3124008873372,346.0,0.0,106.42857142857143,149.68465019999377,420.0,0.0
MASR025K,29,2023-04-29,119,40.0,0,43.0,200.0,M,MASR,1919,1930.0,5,True,4,29,28.0,train,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,390.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,120.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,315.0,82.85714285714286,145.78691359591986,423.0,0.0,97.5,181.96903794115843,600.0,0.0,93.07142857142857,132.9519660430987,346.0,0.0,98.21428571428571,140.21421993695026,420.0,0.0
MASR025K,29,2023-04-30,120,135.0,200,197.0,13.0,M,MASR,1919,1930.0,6,True,4,30,50.0,train,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,0.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,12.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,346.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,50.0,92.5,144.34240807618113,423.0,0.0,110.92857142857143,182.1108978641287,600.0,0.0,82.42857142857143,116.03495115744174,310.0,0.0,95.57142857142857,141.5353798040042,420.0,0.0
MASR025K,29,2023-05-01,121,0.0,0,110.0,23.0,M,MASR,1919,1930.0,0,False,5,1,120.0,train,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,44.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,0.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,50.0,89.35714285714286,145.94973167438235,423.0,0.0,110.92857142857143,182.1108978641287,600.0,0.0,90.28571428571429,113.72532941016503,310.0,0.0,93.64285714285714,142.38550441716973,420.0,0.0
MASR025K,29,2023-05-02,122,106.0,0,140.0,5.0,M,MASR,1919,1930.0,1,False,5,2,140.0,train,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,30.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,82.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,0.0,94.78571428571429,144.98232177191002,423.0,0.0,89.5,175.68886397002206,600.0,0.0,94.42857142857143,114.4543673164209,310.0,0.0,94.0,142.13861057216158,420.0,0.0
MASR025K,29,2023-05-03,123,85.0,192,53.0,230.0,M,MASR,1919,1930.0,2,False,5,3,0.0,train,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,182.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,335.0,75.14285714285714,123.29255835229868,423.0,0.0,103.21428571428571,175.65883829892383,600.0,0.0,85.21428571428571,112.02896505363695,310.0,0.0,86.5,130.7585855395648,420.0,0.0
MASR025K,29,2023-05-04,124,390.0,100,26.0,0.0,M,MASR,1919,1930.0,3,False,5,4,100.0,train,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,310.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,40.0,103.0,146.82223684023225,423.0,0.0,110.35714285714286,173.15426965253005,600.0,0.0,64.92857142857143,92.14241843323451,305.0,0.0,83.64285714285714,132.2809406254251,420.0,0.0
MASR025K,29,2023-05-05,125,0.0,0,0.0,5.0,M,MASR,1919,1930.0,4,False,5,5,180.0,train,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,0.0,103.0,146.82223684023225,423.0,0.0,110.35714285714286,173.15426965253005,600.0,0.0,64.92857142857143,92.14241843323451,305.0,0.0,84.0,132.044281616783,420.0,0.0
MASR025K,29,2023-05-06,126,100.0,0,141.0,37.0,M,MASR,1919,1930.0,5,True,5,6,20.0,train,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,0.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,0.0,110.14285714285714,143.8278121937464,423.0,0.0,110.35714285714286,173.15426965253005,600.0,0.0,75.0,92.20545620431663,305.0,0.0,86.64285714285714,130.59603430358888,420.0,0.0
MASR025K,29,2023-05-07,127,35.0,0,159.0,0.0,M,MASR,1919,1930.0,6,True,5,7,445.0,train,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,0.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,0.0,112.64285714285714,142.05936307530968,423.0,0.0,110.35714285714286,173.15426965253005,600.0,0.0,86.35714285714286,92.04898958444075,305.0,0.0,86.64285714285714,130.59603430358888,420.0,0.0
MASR025K,29,2023-05-08,128,30.0,303,263.0,465.0,M,MASR,1919,1930.0,0,False,5,8,0.0,train,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,0.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,0.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,0.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,0.0,114.78571428571429,140.44663841387685,423.0,0.0,132.0,177.18873032404218,600.0,0.0,105.14285714285714,99.5967694431726,305.0,0.0,119.85714285714286,162.1778971674942,465.0,0.0
MASR025K,29,2023-05-09,129,95.0,100,13.0,0.0,M,MASR,1919,1930.0,1,False,5,9,15.0,train,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,20.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,0.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,10.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,0.0,120.14285714285714,137.9614534475578,423.0,0.0,139.14285714285714,173.43402964055994,600.0,0.0,105.35714285714286,99.3793099832518,305.0,0.0,119.85714285714286,162.1778971674942,465.0,0.0
MASR025K,29,2023-05-10,130,145.0,0,5.0,115.0,M,MASR,1919,1930.0,2,False,5,10,0.0,train,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,243.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,600.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,20.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,230.0,113.14285714285714,133.66770344797195,423.0,0.0,96.28571428571429,115.12162703414592,303.0,0.0,104.28571428571429,100.44549120441744,305.0,0.0,111.64285714285714,159.05229287291604,465.0,0.0
MASR025K,29,2023-05-11,131,15.0,0,190.0,0.0,M,MASR,1919,1930.0,3,False,5,11,220.0,train,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,423.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,300.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,305.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,420.0,84.0,101.52756351772746,390.0,0.0,74.85714285714286,101.38719168298637,303.0,0.0,96.07142857142857,86.50341414846385,263.0,0.0,81.64285714285714,134.0634793055755,465.0,0.0
MASR025K,29,2023-05-12,132,0.0,0,17.0,30.0,M,MASR,1919,1930.0,4,False,5,12,100.0,train,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,153.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,5.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,50.0,84.0,101.52756351772746,390.0,0.0,63.92857142857143,100.55879587868688,303.0,0.0,96.92857142857143,85.58618174386858,263.0,0.0,80.21428571428571,134.5323401619497,465.0,0.0
MASR025K,29,2023-05-13,133,6.0,0,80.0,157.0,M,MASR,1919,1930.0,5,True,5,13,51.0,val,0.0,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,40.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,0.0,17.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,43.0,30.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,200.0,81.57142857142857,103.05615667475408,390.0,0.0,63.92857142857143,100.55879587868688,303.0,0.0,99.57142857142857,84.35521440789654,263.0,0.0,77.14285714285714,132.05526648564,465.0,0.0
MASR025K,29,2023-05-14,134,196.0,200,152.0,200.0,M,MASR,1919,1930.0,6,True,5,14,360.0,val,6.0,0.0,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,135.0,0.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,200.0,80.0,17.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,197.0,157.0,30.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,13.0,85.92857142857143,106.71346558079614,390.0,0.0,63.92857142857143,100.55879587868688,303.0,0.0,96.35714285714286,81.1538018853064,263.0,0.0,90.5,134.502931051849,465.0,0.0
MASR025K,29,2023-05-15,135,30.0,200,28.0,50.0,M,MASR,1919,1930.0,0,False,5,15,75.0,val,196.0,6.0,0.0,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,0.0,200.0,0.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,0.0,152.0,80.0,17.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,110.0,200.0,157.0,30.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,23.0,88.07142857142857,105.14492876005038,390.0,0.0,78.21428571428571,104.89128333031923,303.0,0.0,90.5,83.03080985161702,263.0,0.0,92.42857142857143,133.65150681801256,465.0,0.0
MASR025K,29,2023-05-16,136,6.0,16,145.0,20.0,M,MASR,1919,1930.0,1,False,5,16,108.0,val,30.0,196.0,6.0,0.0,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,106.0,200.0,200.0,0.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,0.0,28.0,152.0,80.0,17.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,140.0,50.0,200.0,157.0,30.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,5.0,80.92857142857143,107.20968977857183,390.0,0.0,79.35714285714286,104.05738590047103,303.0,0.0,90.85714285714286,83.27051111875092,263.0,0.0,93.5,132.95502420570065,465.0,0.0
MASR025K,29,2023-05-17,137,240.0,100,16.0,50.0,M,MASR,1919,1930.0,2,False,5,17,0.0,val,6.0,30.0,196.0,6.0,0.0,15.0,145.0,95.0,30.0,35.0,100.0,0.0,390.0,85.0,16.0,200.0,200.0,0.0,0.0,0.0,0.0,100.0,303.0,0.0,0.0,0.0,100.0,192.0,145.0,28.0,152.0,80.0,17.0,190.0,5.0,13.0,263.0,159.0,141.0,0.0,26.0,53.0,20.0,50.0,200.0,157.0,30.0,0.0,115.0,0.0,465.0,0.0,37.0,5.0,0.0,230.0,92.0,115.35630421904538,390.0,0.0,72.78571428571429,99.18760667886541,303.0,0.0,88.21428571428571,85.13083014841474,263.0,0.0,80.64285714285714,127.32369840616539,465.0,0.0
